formula,target
Cr0.38 K6 Nb15.62 O42,0.025912738
Cu0.6 Ru0.4,0.673011667
Nd1 S5 U2,0.173286795
C3 H7 N1 O6 Zn1,0.211392879
Gd2 Mn3 O14 Sb3,0.228269514
S2.5327 Se1.4663 Sm2.666,0.550419039
C6 Co1 Fe1 N6 Na0.108,0.043504917
Co3.5 Cu1.5 Sm1,0.509053585
La0.4 Mn1 O4 Sr1.6,0.142972121
B1.1 N0.9,0.162541487
B6 La0.59 Sm0.41,0.096694078
H2 Al3.1 Ba0.32 Fe0.03 K0.55 Na0.13 O12 Si2.87,0.165983913
Ba1 Ga2 Mg2 N4,0.308065414
Cs3 F10 Ni3 Tl1,0.081546727
Ca0.104 Gd1.896 O6.96 Zr2,0.57229995
Cs1 Cu1 In1 O18 P6,0.077016353
Fe1 S8 Tl1 V5,0.228564297
Ca5 F2 O24 P6 Sr5,0.161555124
Fe1 La0.6 O3 Pr0.4,0.134602333
C4.25 H8 Mn1 N3 O7.25,0.023929155
Fe0.612 Ni0.388,0.263453981
C0.85 La2 O4.85,0.408247818
Ce0.8 Co5 Zr0.2,0.083400404
Ga1 Nb1.93 Se8 Ta2.07,0.213076628
Cs1 Eu0.4 Gd0.6 Mo2 O8,0.056084306
B1 Er1.6 Fe14 Sc0.4,0.058870873
Ba0.075 Fe0.5 Nb0.5 O3 Pb0.925,0.191906329
Ni1 Sn1 Y0.08 Zr0.92,0.092923124
Cu3 N1 Pd0.02,0.024387839
Bi24 Mn0.8 O37.6,0.126249668
Ca12.12 Cl5.4 Fe10.8 O32.4 Si3.2,0.143210609
Fe5 O11.3 Y3,0.139403363
Ag1 In0.5 Sb0.5 Se2,0.519860385
B2.09 Fe5 P0.91,0.037817228
Ce0.15 O1.25425 Zn1,1.301890213
Cr1.02 In0.98 Mn1 S4,0.320143591
B6 Dy1 K3 O12,0.011815009
B1 Eu1 O3,0.601472357
Ba10 Ge7 O3,0.173286795
Fe11 Tb1 Ti1,0.173026198
Cu0.5 La0.6 O4 Ru0.5 Sr1.4,0.273553684
C4 H12 Ag1 O6 P1 S1,0.055451774
Al1.624 Ce1 Ge0.376,0.322206609
Ga0.286 Hg0.571 Te1,0.514860312
Al48.8 Na48.8 O384 Si143.2,0.240032608
Ba1 Fe0.38 Mn0.62 O2.72,0.19235507
Bi4.5 O16 W1.6,0.357425284
Cu1 O6 Pr2 Ru1,0.026599087
Ag1 Cd0.4 Mg0.6,0.336505834
Cr2.67 Se4,0.095079256
Ge4 In3 Ir3,0.47832044
La0.0039 Si1 V2.9961,0.005930441
Ba2 Cu0.4 Mo0.8 O6 Y0.8,0.117341409
Fe0.5 O4 Ti0.6 Zn1.75 Zr0.15,0.408996231
F9 Ti1 Tl5,0.046209812
Sb1.976 Sn0.861 Ti5.139,0.06684401
Co0.1 Li1 Mn0.45 Ni0.45 O2,0.367295493
Ir0.25 Nb0.75 S2,0.187445048
La10 Mg0.3 O26.7 Si5.7,0.090122596
K0.85 Nb1.15 O5 Ti0.85,0.223782386
Al2 N2 Ti3,0.185761699
Al3.3 La6 S14,0.055574819
B3 Ba7 F5 O9,0.173286795
La8.898 O25.886 Si6 Sr1,0.051422579
In2.66 Te3.99,0.382726538
Gd0.8 Nd0.2,0.500402424
Al3 B4 Ce0.01 O12 Y0.99,0.002800077
P8 S29 Ti4,0.050718086
Ca0.2 La0.8 Mn1 O3,0.100080485
Ba0.64 Cu2 K0.36 S2,0.130683639
O3.94 Sc1 V1,0.052446134
Cd1.35 Mo3 Na3.3 O12,0.107417943
Mo15 Na3.88 Se19,0.052271241
Al1.994 Fe0.598 O4 Zn0.399,0.186820497
Co4 In9.08 Zn2.92,0.145306438
B2 Mg0.98,0.032899031
Hg0.25 Pt0.75,0.562335145
Ho3.52 Mg1.48 Rh1,0.157091955
Ba1.33 Ca0.87 Cu2 Hg0.69 O7 Sr0.8 V0.31,0.314902915
Fe1 Ge0.22 Mn1 P0.78,0.071152217
Cl6 Cs2 Ho0.05 Na1 Y0.95,0.019851524
Ca0.2 Ga4 O7 Sr0.8,0.041700202
Ca1.04 Cu2.5 Hg0.7 O7.5 Sr1.96 Tl0.8,0.32442763
H1 Al0.08 Ca2 Fe1.51 Mg0.2 Mn0.21 O15 Si5,0.061855874
Cd1 Hg1 Se2,0.34657359
Fe0.74 K0.97 Na1.03 O12 P3 Ti1.26,0.13430195
H3.12 Al17.62 Fe2.32 Li0.06 Mg0.79 O48 Si7.7 Zn1.4,0.161922074
Al49.3 Cu16.7 Yb8,0.21134
Ag51 Pu14,0.063982817
Ba1 Co0.004 O2.996 Ti0.946 Zr0.05,0.049661579
Fe1.6 Ge1,0.384924941
C3.33 H8.33 Mn1 N1.67 O6,0.301481437
Bi1.77 Ca0.2 Fe2 O10 Sr3.8,0.232776629
Se1.76 Te0.24 U1,0.183693309
Cr2 Gd0.67 S4,0.16469128
Sb1 Sn1 Ti1,0.46209812
Co4 La0.05 Sb12,0.012184437
Al6.08 Ce2 Fe10.92,0.501039658
Co1 Ni3 Si1 Sm1,0.694277508
Fe1 Nd0.9 O3 Sr0.1,0.065016595
B2.3 La3 Ni12.7,0.153685101
Ca0.3 Co0.42 Cu2 Ga0.58 O7 Sr2 Tm0.7,0.161092397
Ba1 Ce0.75 O2.875 Y0.25,0.222580943
H24 B24 K2 Na2,0.053319014
Mg1 Mo1 O6 Sr2,0.049686914
O7 Tb2 Zr2,0.526068183
Mn2.03 O4,0.277429807
Fe0.2 Se1 Zn0.8,0.250201212
Cu3.68 Gd1 P2,0.40793539
La1 Ni0.75 O3 W0.25,0.069314718
Cu3 Ho0.667 O12 Ti4,0.032352818
Mg0.2 O1.8 Zr0.8,0.410917275
Ga2 Ge3 U3,0.281167572
F31 Na7 Zr6,0.015753345
Cr3.33 Si3 Ti1.67,0.396361647
Fe1.2 Mn0.8 Nd1 Si2,0.269204667
Cu0.5 Fe0.5 La1.35 O4 Sr0.65,0.279187034
Cu2 Fe1 Nd0.25 O7.36 Sr2 Y0.75,0.16279853
Ba6 Cu2 Ni1 S16 Sn4,0.065945166
B1 Re1.6 V0.4,0.333601616
Ba0.07 Cr0.93 La0.93 O3 Ti0.07,0.101455579
Bi2 Cu0.0325 Mg0.0325 Ni0.0325 O5.279 V0.87 Zn0.0325,0.648537805
Mn1 O7 Ru1 Sr3,0.11552453
Mn1.8 Sb1,0.178715151
Cu0.83 O4 Pd0.17 Tb2,0.067341927
H2 Al1 As2 O8 Rb1,0.005144788
Ga1 O6 Sr0.06 Y2.94,0.026948434
Al0.29 Co0.75 La0.65 Lu0.16 Mn0.4 Nd0.14 Ni3.56 Pr0.05,0.885615326
Fe1.25 Ni0.75 O6.64 Pr0.2 Sr2.8,0.230581508
Au1.69 Ge2.17 Sr1,0.407067823
Mn1 O13 Si3 Sm4,0.264056069
C60 Li2 Rb1,0.660140172
Ce9 I16 N3.01 O0.99,0.077563468
Co1 Cu0.02 Mn1 Sn0.98,0.494777825
Ca2.45 Cl1 Eu0.01 O12 P3 Sr2.54,0.168101373
Ca2.05 Co2 Na0.9 O12 V3,0.10388871
Al9.47 Ca1 Fe2.53 O19,0.20285559
Bi2 Mn0.2 O5.271 V0.8,0.677325866
K2 Na1 O9 Sb3,0.046209812
Li0.533 Mn0.667 Ni0.333 O2,0.167306782
S2 Se2 Tl3 V1,0.34657359
Ge3.36 La9 Sn6.64,0.071734496
Ca1 Fe4 O12 Sn1 Y2,0.164441513
C5 H6 N9 Na1,0.015894477
Br1 Li6 P1 S5,0.450349204
Bi0.49 Br1 Fe1 S2 Sb0.51,0.138589433
Ce2 Ga2 Ge5,0.465524256
C2 Ti1,1.272565738
Bi2.139 In0.028 O3.333,0.017625556
Al1 Cu4 Pr1,0.41700202
Dy0.45 Gd0.55 Ni1,0.344069407
Li1.333 Mn1 O4 Ti0.667,0.289038518
Al3.6 Cr1 Si0.4,0.547738789
Mo0.6 Tc1.4,0.610864302
Ba3 Be5 O8,0.002915072
Al12 Ba1 O19,0.021660849
Li2.336 Mn1.546 Ni4.018 O8,0.355741919
Ca0.241 Mn0.759 O1,0.276114934
Cl12 In0.64 Nb6 O2,0.053112779
Ga2 Ge4 O14 Sr3,0.119436955
Ba0.96 Cr0.04 La0.04 O3 Ti0.96,0.067177659
La0.4 Ru2 Th0.6,0.224337222
Fe11 N1 Ti1 Y1,0.160667184
Ga1.05 Ir0.95 Sm1,0.07004289
Au4.15 Pr3 Sn2.85,0.057670915
Al1.34 Ca1 Mg0.66,0.393668089
Al5 Fe12 Nd1 Tb1,0.540504392
Nb2.56 O11.84 Sr5.44,0.700318151
Ba5 In0.94 Mn4 O14.42,0.087408741
Ni0.9 O1 Zn0.1,0.162541487
Al0.99 Si0.01,0.056001534
Co0.08 Ga0.72 La0.9 Mg0.2 O3 Sr0.1,0.217110355
B4 Nb20 Si8,0.217783027
Ag1 Ga6 Na1 Te10,0.113303625
B2 Mg0.95,0.067293303
Be1 N2 Si1,0.34657359
Ga0.375 V0.625,0.661563238
Co7 Ga3 Y10,0.112467029
Fe1 La1 Ni0.5 O6 Sr1 W0.5,0.207944154
Mo0.03 Ru0.97,0.134742168
Fe2 Mg0.2 Mn0.3 O4 Zn0.5,0.369201808
Ba0.2 Fe0.1 La0.8 Mn0.9 O3,0.165097079
C0.8 Ir0.8 Mo2.4,0.950270539
Ba1 In3.37 Tl0.63,0.24952701
Al1 Ca2 Fe0.3 Mn0.7 O5,0.131076977
Co0.5 Fe2 O3.96 Zn0.5,0.390026517
Er3 Ga2.21 Ge2.79,0.064738052
Co11 Ga3 La6,0.138629436
Ca0.5 Cu3 O9.22 Pb2 Sr2 Y0.5,0.256788097
C3 Pu1 U1,0.277258872
Gd5 Ge1.6 Si2.4,0.294383573
B6 Ni20 Zn2.72,0.0282008
Fe1 Gd0.333 O2.9 Sr0.667,0.3597328
La1.5 Ni1 O4 Sr0.5,0.160667184
Ba2 Cu2.8 Fe0.2 O6.45 Y1,0.132507971
In2 Mn0.4 S4 Zn0.6,0.286455815
La0.15 O6.875 Sr2.85 Ti2,0.096703225
Ga0.013 Mg0.987,0.069371608
Fe1 Ge0.11 Mn1 P0.749 Si0.141,0.707262052
Ba1.7 Cu3 O7 Sm1 Sr0.3,0.065032167
Ba2 Cu2.7 Gd1 O7.087 Ru0.3,0.179883712
Mo6 Na0.93 O17,0.172935046
Dy0.5 Nd0.5,0.693147181
Au0.5 Pd0.5 Zn1,0.34657359
Cu1.5 Se2 Y0.84,0.358904914
Ca1 O5 Si1 Ti0.51 Zr0.49,0.086618396
In1.057 Ir0.943 Y1,0.066196882
Al1 O4 Sm1 Sr1,0.198042052
B2 Cr1 Er1 O6,0.03358883
Co0.974 Ge1 Mn0.997,0.047449708
Fe1 Na3.832 O12 P3 V1,0.100004334
Al2 Ca1.12 O6 Sr1.88,0.091012672
Ba0.99 O4 Pb0.01 S1,0.009333589
Ag0.018 Bi0.018 K0.456 Na0.492 Nb0.9 O3 Sb0.06 Zr0.042,0.264017647
Li1 Mn1 Ni0.5 O4 Ti0.5,0.305063297
Co0.2 La1 Mo0.175 Ni0.625 O3,0.184131896
B1 Fe14 Nd1 Y1,0.081546727
Nd0.024 O3 Sr0.964 Ti1,0.035671832
Fe1.07 Li0.93 O4 P0.84,0.147557815
Ca2.5 O8 P2 Sr0.5,0.114911968
Nd1 Pd0.6 Ru0.4,0.336505834
I0.9 Rh4 Sb12,0.018577269
C1 H6 Br3 N1 Pb1,1.887426325
C1 Al0.495 W0.505,0.34654859
Ce5 P6 Zn1.75,0.058795242
Cr0.1 Nb0.9,0.325082973
C2.5 Ce2 Fe17,0.06361203
Ca0.62 La0.38 Mg0.19 O3 Ti0.81,0.230057418
Ca0.12 Cu1 La1.88 O4,0.080848302
Fe0.346 Mn1.572 O5 P1,0.15499623
Ni0.96 V1.04 Zr1,0.457769137
Ba1 Cu0.25 Fe0.75 O2.5,0.428887507
Al3.82 Ca0.32 K0.66 Na2.8 O15.3 Si4.18,0.247581511
Al0.46 Fe2.54 La1 O9.06 Sr3,0.365451606
Ga0.8 Ge1.2 Se4 Tl0.8,0.271415456
Fe1 Ge2 Li0.51 Na0.49 O6,0.069301918
O37 P9 Ti6 V1,0.086149617
As2 Ca0.7 Na0.3 Sn2,0.12217286
Ba1 In0.375 O2.78 Zr0.625,0.302417488
Ba3 Ca1 Cu1 O17 Si6,0.010598768
O4 Sb0.958 V0.958,0.388312043
Cu2.73 Hf1 Sb1.86,0.537830865
Au0.08 Ni0.92,0.278769372
H6 Al3 Ba0.03 Ca0.34 O14 P0.96 S1.04 Sr0.63,0.082606473
Mo0.5 O3 Sr1 V0.5,0.138629436
Cs6.42 K1.58 Sn44.02,0.116899154
La0.839 Mo6 Se8,0.029740845
Co0.16 Li1.24 Mn0.53 Ni0.07 O2,0.289588662
C49.194 N6 O35.582 Zr6,0.170394741
Ce8 Nb7 S22,0.131135953
La0.974 Mn0.974 O3,0.048726823
I12.61 W6,0.03605224
Au4 Ba8 Si42,0.070698097
C1 B2 Ni2 Tb0.272 Y0.728,0.097539659
Ca0.2 Mn1 Nd0.1 O3 Sr0.7,0.160363711
Ba2 Ce0.09 Cu3.78 O7.66 Y0.78,0.176078505
Cr2 Cu0.9 In0.1 Se4,0.046440425
C4 Ba0.9 Ca0.05 Ce2 F1 Na0.9 O12 Sr0.1,0.034342752
Co3 Fe1 Sb12 Tl0.75,0.167861237
Cd16.06 Hg8.94 Sr4,0.39672846
Li3 Mg2 Mn0.001 O6 Ta0.999,0.25668497
Au4.92 Y3 Zn1.08,0.031781773
Al1 Er1 Ni4,0.41700202
Fe1 Mo1 O6 Sm0.05 Sr1.95,0.02338137
Co0.24 Fe0.18 Mg0.18 Mn0.17 Ni0.26 P1 S2.93,0.374587906
Co30 Mn33 Si11,0.255397972
B9 Ba1 Eu0.03 Na0.97 O15,0.005182391
Al0.81 Ca0.11 Fe1.35 Mg1.67 Mn3.09 Na2.8 O24 P6,0.083407026
B6 Co20.82 Ta2.18,0.016254948
O1.93 Y0.14 Zr0.86,0.241772165
Mg4.85 Rh6 Si13,0.017723651
Cu2 Nd1.4002 O5.79 Sr1.5998,0.097366349
Fe1 In2 S2 Se2,0.742609178
Ba2 La3 Nb1 O15 Ti3,0.057762265
C6 B2 Ho5,0.106638028
As1.94 Co0.04 Fe0.61 Ni0.36 S0.01 Sb0.03,0.347502051
Ba2 Ca0.041 Cu4 O8 Y0.959,0.011407286
Ce0.6 Dy0.4 Fe2,0.224337222
As5 Zr8,0.053319014
Cs3 Mg2 N1 O17 P6,0.093330473
B1 Ir4.1 Pd1.9 Zr2,0.412733776
Al2 Ce0.2 Eu0.8,0.166800808
Co2.5 Fe1.452 Sb12 Yb0.38,0.201258757
Ce0.77 Hf0.23 O2,0.17975878
Bi3.67 La0.33 O11.9 Si0.11 Ti2.89,0.091279866
Ba2 Cu3 Gd1 O6.7,0.048099551
B2 Lu0.5 Os3 Th0.5,0.11552453
Co4 Sb12 Tl0.25,0.03460524
Bi2 O5.5 V1,0.555964058
Cs1 Cu1 F6 Mn1,0.154032707
La1 Mn1 Mo1 O6 Sr1,0.173479233
La1 Mn0.7 O3 Sc0.3,0.12217286
Ce0.07 Fe2.15 Ni1.85 Sb12,0.187633208
Al2 Sr1 Te4,0.198042052
Cu0.54 S4 Sc1.02 Sn1.1,0.378401866
H1 Cs1 O5 Si2,0.154032707
La1 Na2 Nb4 O13 Rb1,0.090897553
Ag0.3 As1.96 Cu0.75 Fe1.36 Hg0.06 S6 Sb0.04 Tl1 Zn0.53,0.217746285
Cu5.51 S4 Tl1,0.158394076
Co1 F0.5 O2.5 Sr1,0.270658373
Ca0.79 Gd0.21 O5 Si1 V1,0.064078591
Fe1 S1.74,0.282034092
Cd2 P2 Zn1,0.380507181
Fe2.34 Mg0.03 Mn0.63 O8 P2,0.130981751
Al12 O48 Rb12.61 Si12,0.323733844
C30 H97 Mo12 N15 O46.5 P5 Si1,0.001678322
Er0.017 Nb0.056 O5 P1 Rb1 Ti0.927,0.032480548
Hg2 I2 Te2,0.11552453
Al1 Ni1,0.098039113
H1 Fe1.2 Li0.8 O1 Se1,0.094278697
Al0.625 Mg0.3125 Mn2.0625 O4,0.396906381
Co0.216 Li0.53 Ni0.784 O2,0.461953251
Ni0.67 O6 Sb1.33 Sr2,0.078986695
Ge1 I6 Li2 O18,0.051344236
Pt3.552 V0.444,0.348949934
B4 Ba2 Cl1 Ga1 O9,0.087184811
Co0.6 Fe0.4 O2.56 Sr1,0.422241459
B6 Mn2.53 Pr4.47,0.053180469
Al0.8 Mn0.6 Ni0.6,1.088899975
Fe1 Pd1,0.693147181
Fe0.82 Mo2.81 N1 Pt1.37,0.344657486
Nd3.42 O6.74 W0.58,0.303696454
Lu0.13 Pd0.87,0.386386706
C1 Co1 Er1,0.46209812
Gd1.2 Th0.8,0.673011667
Li0.9 Mg0.1 O4 Ti2,0.103159066
O2 Pb0.95,0.067293303
B1 N0.975 Nb2,0.029410528
F1 Nb1 O2,0.480074144
Cr1 S7 Yb4,0.158544659
Mn1 O3 Pr0.2 Sr0.8,0.100080485
Fe2 Gd0.97 Ho0.03,0.044914056
Eu2 Nb1 O7 Sc1,0.12602676
Li0.1 Mg2.8 Mn0.1 O6 Te1,0.063903186
Bi0.51 Gd4 Ge2.49,0.19469873
Ce0.67 Zn5.66,0.300558595
H3 Cs1 O8 Se1 U1,0.010588452
B2 Cr1 O6 Y1,0.026948434
Nb1 O0.76,0.905363775
Ba1 Co2 Gd1 O5.5,0.017619521
C4 Ba8 Ca1 Cu3 O20,0.46209812
Cu0.462 In0.48 Mn0.058 S1,0.109208435
Cu0.9 Li1 Mn0.1 O4 V1,0.046440425
Al1.948 Fe0.158 Mg0.001 Mn0.014 O4 Zn0.88,0.113135973
C16 H35 N6 Nd1 S8,0.04200892
Mn1 Na3 O12 P3 Ti1,0.190864802
La1 Mn1 O6 Sr1 Ta1,0.138629436
Li0.92 Mn2 O4,0.041334676
Ba2 Ca1 Cu2 O7.872 Tl1.86,0.242878787
Fe1 Li2 O1 S1,0.381769722
C0.5 B0.5 Co5.5 Fe8.5 Nd2,0.332114853
Ag1 Ga2.97 In2.03 Se8,0.198014051
La2.4 O7.87 U1.6,0.282082433
Al1.99 Be1 Fe0.01 O4,0.008000219
Re2 Th0.5 U0.5,0.23104906
H4 Al0.43 Ca1.92 Cu0.01 Fe0.26 Mg0.2 Mn0.15 Na0.08 O14 Si2.91 Ti0.02 V2.04,0.12223526
Cs1 F6 Fe1 Mg1,0.154032707
La0.5 Na0.5 O3 Ru1,0.138629436
Ho0.25 Ni2 Tb0.75,0.272330355
Ga0.5 La0.7 O6 Pr0.3 Sb1.5,0.192837177
Ag1 Fe1 K1 S2,0.277258872
Ce0.19 O2 Zr0.81,0.162074322
Mg0.75 Si2 Yb1.75,0.124963365
La2.06 Mg0.94 Si2,0.044841415
Al0.4 Co2 Nb0.6,0.224337222
Li1.3333 Mo0.6667 O2,0.159070717
Co0.099 Li0.932 Mn0.099 Ni0.87 O2,0.220823754
Al0.5 B1 Mn1 O4 Y0.5,0.297063077
Co1.76 Zn13.24,0.032278486
Bi3 Nd1 O12 Ti3,0.071927886
Ba1.8 La1.2 Mn1.5 O7 Ru0.5,0.261975441
Al1 Ca1 Mg0.5 O6 Si1.5,0.181781747
Al1.94 Ca0.85 Na0.14 O8 Si2.06,0.10314339
Cr0.79 Fe0.21 Ga1,0.15921779
Cu3.25 Ga1.75 U1,0.539538866
Ba3 Nb4 O21 Ti4,0.173286795
Al0.332 Ca0.691 Cr0.003 Fe0.244 Mg0.742 Mn0.008 Na0.128 O6 Si1.816 Ti0.036,0.256775602
Ba1.2 Ca1 Mo1 O6 Sr0.8,0.134602333
Fe0.5 La0.5 O3 Sm0.2 Sr0.3 Ti0.5,0.344560039
Bi6.4 Cs3.2 Nb16 O51.2,0.250098281
C2.7 Th0.6 Y1.4,0.467442026
B2 La0.94 Ru3,0.038210021
Fe3 N1.33,0.21824756
Ca0.25 La0.65 Li0.1 Mn1 O3,0.171368199
Ag1.15 Ge2.85 Pr2,0.41166071
Cu2 Se4 Sn1 Zn1,0.173286795
Mg1 Na2 O12 Si5,0.09544243
Al1.8 Nb0.45 Zr0.75,0.40416703
O3 Tm1.8 Y0.2,0.130183788
Ba1 Mn2 Nd0.5 O6 Pr0.5,0.069314718
C0.76 H7.24 Mg14 O37.24 P7.24,0.054834591
Ce0.1 Mn1 O3 Pr0.25 Sr0.65,0.171368199
Ba1.6 Cu3 O6.84 Pr1 Sr0.4,0.183908789
Al0.1 Mn2 Nb0.9,0.108360991
C1 B2 Er1 Rh1.84,0.096303065
Ca0.85 Fe1 Na0.15 O6 Si2,0.084541818
C6 H20.68 Eu2 O22.34,0.120670449
La0.9 Nd1.1 O7 Zr2,0.125116148
Er2.1 O6.95 Ti1.9,0.213287002
Ag9.45 Al7.55 Yb2,0.384318963
Cs1 Nb6 S8,0.046209812
Ge3.33 La6 S14,0.054546324
Ni1.06 Sn1 Ti1,0.074172393
Al10 Au4.93 Gd2 Si2.07,0.145449319
Co2.42 O4 Zn0.58,0.145989145
Li2 Mn1 O1 S1,0.381769722
Al1.32 Cu0.68 Ti1,0.427356985
Al54.7 K54.7 O384 Si137.3,0.264025395
Fe0.4 Ni0.6 Se1,0.336505834
K1 O9 W3,0.053319014
Fe0.5 Si1.5 U1,0.374890096
Bi2.2 O8.766 Sr0.8 Ta2,0.102268244
As1 Fe0.94 Ni0.06 O1 Sm1,0.056741881
Ba1 Eu2 Mn2 O7,0.159070717
Ca4.175 Nd6.825 O24 Ru4,0.143719409
Ga2.55 Pt0.45 Zr1,0.317031816
Co0.5 Fe2.5 O4.104,0.29909649
Hf1 Re1.01 Si0.99,0.018660461
S12 Ti7,0.143964067
Dy0.9 Fe6 Sn5.9,0.047869146
As1.2 Cu3.4 In4.6 Se6.8,0.317031816
Co0.9 W0.1,0.325082973
Cs0.182 O2.576 W0.715,0.549396285
Cd0.8 Ga2 S4 Zn0.2,0.071486061
C1 N1 Ta1 Ti1,0.693147181
Ce0.81 Cl3 Na0.57,0.26328177
Mo23.4 Ru23.3 Si11.1,0.686254137
Cd4 Ga5 Rb1 S12,0.281511333
Al1 Cu0.8 Ni0.2 Pr1,0.166800808
Ag3.12 Al4.88 Ca4,0.444893822
Fe1 Li2 S1 Se1,0.554517744
Ca0.5 Cu2 O6 Pr1.5 Sr1,0.165256134
Al0.87 Ca1 Mg0.39 O6 Si1.26 Ti0.48,0.257760423
Ba0.5 Cu0.5 La0.5 O3 Ti0.5,0.277258872
Au19.53 Ga34.47 Na26,0.33268774
B1 Ba1 K1 O8 P2,0.106638028
C0.167 H2.998 Al0.35 O3 Zn0.65,0.420496796
Eu1 Ge0.8 Ni2 P1.2,0.269204667
O2 Th0.95 Zr0.05,0.066171748
Se2 U1.1,0.07339759
Co3 Mo0.5 Ta0.5,0.173286795
Fe2.904 O4 Ti0.096,0.277807829
Cu1 Mn1.496 Ni0.504 O4,0.16129192
Cr1 Cu1 S4 Ti1,0.198042052
Fe1.049 Se0.21 Te0.79,0.34627471
Ni1 Pr1 Sb1,0.46209812
Eu1 La2 Se4,0.272692658
Co1 Mn0.7 Si1 Ti0.3,0.203621434
Ge1 Nb2.8 Zr0.2,0.184356616
Cu1.71 S4 Sn0.99 Zn1.18,0.112845495
Mo6 Se8 Ti0.88,0.065651513
Ga0.28 Mn0.72,0.592953317
Ca0.962 Fe0.008 Mg1.03 O6 Si2,0.020812953
Ge1.5 Y1,0.449868116
Ba1 Ce0.75 O2.95 Y0.15 Zr0.1,0.193445572
Cu1 Ga0.68 Mn0.32 Se2,0.156717364
Al0.94 Na3.12 Nb0.06 P4 Sr2.88,0.066436361
Ce0.12 O2 Zr0.88,0.12230833
B0.5 Fe3 Si0.5,0.173286795
Fe2 Ta0.3 Zr0.7,0.203621434
Ca8.5 Eu1 Li1 O28 V7,0.11388708
Ca0.7 O3 Sm0.19 Ti1,0.165237552
Ba2 Fe8 Ni3 O22 Sb2,0.051790529
Li3 O13 V6,0.03150669
Cu3 Li0.52 N1,0.254932755
B1.2 Be0.8 Ca0.11 Fe0.25 O10 Si2 Y1.88,0.145461424
F2.15 Nd0.15 Pb0.85,1.18585098
As1 Cr0.929 V0.071,0.128108995
Fe0.1 Mn1.9 O7 Sr3,0.033085874
Hf0.43 Zr0.57,0.683314914
Gd2.75 Se4,0.127127092
Mo3 O22.08 Sr11 Ti1,0.166880415
B1 Cr3 Fe11 Y2,0.311323877
B8 Mn3 Ru18 Ti8,0.051590503
F2 K3 O3 P1,0.249926731
Co0.67 Cu0.33 La1 O2.98,0.152470625
O1 Zr1,0.693147181
Ca2 Co0.818 Fe1.182 O4.894,0.135608374
Ce1 Si0.88 Zn1.12,0.457286534
Br1.471 Cl0.529 Eu1,0.271226447
H2.34 B3 Co0.55 Na2 Ni0.45 O12.67 P2,0.029906076
Ga1.4 In0.6 O5 Sn1,0.080331268
C3.7 Cr3.84 Fe4.12 Ni0.96,0.183259707
Ba2 K1 Li1 O9 Te2,0.092419624
Ba0.62 Bi0.92 K0.38 Mg0.08 O3,0.1885667
Mn1.22 Pb2.78 Sb4 Se10,0.065520581
H0.65 Cu0.8 Ni0.2 Ti2,0.314479195
Cl2 Cu9 O18 V4,0.01862599
Al0.6 Si1.7 Zr0.7,0.485427493
Fe2.87 Si0.99,0.204048018
O3 Tb2,0.449868116
Bi0.88 Fe0.95 Mn0.05 O3 Y0.12,1.222123536
Bi0.9 Fe0.9 Ho0.1 O3 Ti0.1,0.130033189
Ce2 Fe15.63 Ga1.37,0.188059131
Ca1 Mn1 O2.97,0.033803743
B1 Co0.24 Fe0.86 Mn0.9,0.651111479
K0.565 Li0.34 O5 P1 Ti1,0.158891853
Li0.64 O4 Pt3,0.085525942
Al0.47 Fe0.53,0.691896659
Ba1.94 Cu3 O7 Sm1,0.020825683
Fe1 Ge8 Lu4,0.173026198
Cr9.61 Mo25.12 Ni21.27,0.728666303
Fe0.4 O4 Ti0.16 Zn1.8 Zr0.64,0.400364805
Cu0.5 Ga1 In1 Mg0.5 O4,0.297063077
Na2.11 O36 P9 Sr0.44 Zr6,0.034030079
C12 H78 Cl1 Co5 N18 O36,0.004627608
Co1 La1.1 O4 Sr0.9,0.19661109
Al0.008 Ca0.3 In0.032 La0.7 Mn0.96 O3,0.159764909
C1 Fe14 Tb1.86,0.030087657
Al0.25 Fe1.75 Ti1,0.248616562
O4 Ta0.14 Ti0.86 Zn1.93,0.295078902
C2.5 Gd2 Mn17,0.06361203
Al2 Ca0.897 O12 Si4,0.017392824
Nd2 Ni2.3 Si0.7,0.12217286
Cs1 F3 O3 W1 Zn1,0.616130827
Ag1.93 As0.62 Pb0.21 S4 Sb1.25,0.16479378
B0.118 Er0.1888 Fe1.652 Si0.0472,0.637163126
B7 Cl1 Fe2.4 Mg0.6 O13,0.062550303
Re0.45 V1.55 Zr1,0.35544256
Fe0.055 Li0.834 Mg1 O4 P1,0.080550943
Nd1 O3.13 Zr1,0.280616376
Ti0.89 Zr0.11,0.346515337
La6.57 O13.2 W1,0.324134056
Ag1 Gd1 Sn1,0.46209812
Ba2 Ca0.72 Cu2 O8 Tl2.16,0.256685288
Bi24 Fe1.98 O38.97,0.049081657
Cu1 Ta1 V1,0.46209812
Al54.4 Pt27.5 Ti37.6,0.3066946
N1 Nb0.195 O2 Sr1 Ta0.805,0.480448188
Al2 Cd1 O4,0.271790844
Bi1 Ni1,0.043321699
Ba1 Cu3 O6.48 Sr1 Y1,0.19939537
Co0.5 La1 Mn0.5 O3,0.138629436
Pd1.5 Ru1.5 Ta1,0.519860385
Al0.88 Ce2 Fe16.12,0.164080017
Ba2 Cu1 Hg0.968 O4.063,0.046914534
