formula,target
C2 Hg2 N2 O1,7
Al8 Mn4 Pr1,4
La1.04 Li0.86 O6 Ti2,6
N4 O14 Rb2 U1,11
Ba0.942 K0.058 S2.574 V1,4
Eu1 Mg2 Rh1,3
Al4.32 Eu3 Zn17.68,7
Fe2 Ge0.9 Mn1 Si0.1,2
Cu5 Se3 Tl1,6
Ca1.14 Ge1 Mn0.86 O4,6
Cr0.97 Ge0.03,1
Er1 S3 Sc1,5
S4 Tl3 V1,3
Nd1 Rb1 S4 Si1,8
Br2 Cu2 P8 Se3,10
Br6 Pd1 Te2,18
Cu7 Ge1 I1 S5,7
Bi14 O36 S5,20
Ag5 Mo9 O36 Rb7 Sc2,15
Al8 Au3.86 Si1.14 Yb1,6
Al0.8 Ga0.2 O4 P1,4
Fe1 La6 S14 Si2,6
H2 Co2 O5 Se1,10
C4 H20 Mn3 N2 O12 P4,16
C0.83 Be0.33 U0.67,2
La0.3333 O3.9996 P0.9999 Sr0.3333 U0.3333,6
C14 H1 Mn2 O14 Re1,20
Fe1 O7 P2 Rb1,11
H2 Al18 Fe3.85 Mg3.22 O40 Ti1 Zn1.93,20
Ag3 Br0.33 I0.67 S1,3
Nb0.96 Rh1.04,2
Eu13 F30 S1,9
N17 O1 Sr14 Ta5,20
C2 H4.38 Ca1 O6.19,10
Ba8 Dy1.6 Fe3.72 O24 U2.68,4
Mn0.2 Ni2.8 Sn1,2
H2 Ca2 Ga2 O8 Si1,5
Ca3 Ge2 P4,9
Ge0.25 Pb0.75 Te1,2
Cs17.4 Na60.6 Sn138,19
Li22 Tl5,20
Cr0.53 Cu2.47 La1.31 O7 Sr1.69,7
C0.28 H1.92 Ca9.77 Fe0.1 O25.96 P5.8,14
Fe13 Hg1 Nd6,7
Al1 Fe1 Nb1,3
O5 Pb14 S54 Sb30,20
Al2 Co0.5 O4 Zn0.5,3
Cr1 Li2 O12 P3 Ti1,10
B4 Cl1 Na3 O7,9
Cu2 Fe1 O7.85 Sr2 Y1,7
Ag1 Bi1 Sr1,3
Cr0.75 Ni0.25 P1,2
La1 Na1 S2,2
As6 K9 Nb2,9
Np1 Sb1,2
Nd1 Pd3 Sn2,6
As2 Ni4 Tm1,3
Cl6 Cs2 Na1 Yb1,4
Ca1 Pb1.5 Tl1.5,2
H8 F5 N2 Nb1 O2,12
O19 Ta6 U2,6
P0.7 Pd2 Zn0.3,4
H3 Be1 Li1,2
Al1 Bi0.048 F1 O4 Sr2.928,5
B51.678 Fe1.062,17
O14 P4 Sb2,20
Ce4.85 Hg20.37,14
K1.93 O5.9 Ta2,3
Gd5 Ni1 Sb2,6
Al0.84 Ni1.16,2
Fe1 Na1 Nb1 O12 P3,8
Gd1 Mn0.5 O3 Rh0.5,4
Cr0.5 La0.4 Mn0.5 Nd0.6 O3.019,4
Be1 O2 Sr1,4
Co1 Er8 Ga3,6
Ba1 Ca1.75 Mg1 O8 Si2 Sr0.25,6
B15 K7.5 O30 Y2.5,13
Nb0.122 Pd0.878,1
Gd1 Ni3,5
Ce1 F5 Li1,7
Cu3 Ga8 Lu3,6
In7 Pd3,3
Cr1 O4 Sr2,14
Au0.94 Yb0.06,1
Ho1 Rh4 Si1 Sn1,7
Al18 Mg3 Mo2,5
Co4.5 Cu0.5 Ho1,3
Cu5 O12 Sb2 Si1,20
B1 La1 O5 Si1,9
Ca0.03 Cu1 La1.97 O4,4
Ba1 Co2 Fe8 O19 Ti2,11
Co6 Ge6 Li1,5
Fe16.42 Mo0.58 Sm2,5
Ba1.95 Ca0.2 Cu3 Nd0.05 O7 Y0.8,9
H8 K4 Mn3 O24 P6,20
Pd0.88 Re0.12,1
Mn2 Sn5 Yb4,6
Fe2 S11 Yb6,11
As3 Cu2.44 Mg2.56 O12,12
Ba1 O3 Ru0.39 Ti0.61,3
B1 K1 Li2 O3,5
Al0.4 Ge0.6 Li1.4 O12 P3 Ti1,6
B4 O12 Sr3 Y2,13
B13 Co1 Ho4,5
Ag0.26 S8 V6,5
H6 As1 Cs5 Mo8 O32,20
Cd340 Pd108,20
Al1 Co1 Gd3 S7,6
Eu1 Hg1 S4 Sn1,6
Br1 Li6.025 P0.975 S5 Si0.025,6
Ga1 Sm1 Zn1,3
Ba1 O3 Sn0.07 Ti0.93,4
Fe0.532 Mn1.468 O4 Ti1,3
C2 Cr1 Fe16 Sm2,6
Cr1 Er2 S4,14
As2 Eu0.87 Fe1 La0.13,5
H6 F1 N1 O2,7
C9 H11 Cu2 I2 O1 S1,20
Au2 Ho2 In1,3
B3 Cs2 F6 K1 O3,15
Ca4.72 F3 Na3.28 Nb0.8 O22 Si4 Ti3.2,20
Ga1 Nb1 O4,6
Co13.34 Cr17.67,5
Ni0.12 Sb0.88,1
F6 I1 N1 O1,18
Fe0.015 Li1.075 O2 V0.91,3
Eu3 O6 Ta1,4
H8 Hf1 Na6 O24 S5,20
H2 O7 P2 Tl2,13
F2 O4 Pb2 S1,5
H8 Ga1 N4 Na1,14
Rh1 Si1 U1,3
Li1.034 Mn1.966 O3.976,3
Ba3 O9 Re1.96,6
Cu2.37 Mg0.63 O8 P2,7
C1 H6 N6 O4,20
B1 Co2 Fe12 Y2,9
Cu3 I3 P4 S4,10
Cu3 Hg0.29 O9.32 Pr1.88 Sr2.12,12
C20 Br2 In2 O20 Re4,20
Al1.5 Ce1 Si0.5,2
Ca9.19 Fe0.69 Mg0.31 Na0.49 O28 P7,18
Hf0.25 Ni0.86 Ti0.89,2
Br3 Cs1 Pb0.5 Sn0.5,4
Ge4 Ni9 Pr0.76,5
Cu0.9 Ga5.1 Mo2,4
B2 Mg0.9702 Ru0.0198,2
Br6 In2 Zr1,4
Ge6 Lu4 Os7,4
Ce1 O14 P5,20
Ag4 I5 Rb1,8
La1 Zn4,4
Ag1.05 In0.05 Zn0.9,2
Cl12 Os1 Te2,8
Au1 Eu1 Pd1 Si2,3
Cm1 Ir2,2
C3 Mg2,3
As1 Ir1 Se1,2
Cu4.23 Rb1 S2 Te1,5
Cu0.991 Sm0.009,1
Ge1 Ir1 Sc1,3
B2 Dy1 Ru1,3
Fe0.67 Ge1 Mn1,3
Ag7.4 Al9.78 Ce1.61,7
Fe2 K3 Na1 O8,6
As3 K5 O10,18
Ag1 Fe13 Nd6,7
H10 Mg3 Na2 O18 S3,20
Be2 Cl6 Te7,6
Ba2 Cu3 O6.45 Y1,9
Ga1 Mn1 Tb1,7
Al1 Cu1 Gd1,2
Ag2.38 Mg1.38 Sn0.24,4
Ni2 Si2 Zr1,3
H4 N2 O3,6
Ba1.15 O16 Ti8,20
Mn1 O3 Pr0.3 Sr0.7,4
Ca3 Ge5 O14 Zn1,13
Ge2 Ni1 Pr1,4
Cd1.5 I1.5 P0.5,2
As2 Ni1,2
Rh4 Sn13 U3,4
As3.361 Na1 P3.639,5
Al3 Ni1 Y10,5
Ni1 Sn1 Y1,3
H16 La1 N7 O19,20
Cl2.05 La0.05 Sr0.95,3
Ag1 Au3 I8 Rb2,8
Cu0.26 Mn0.87 P1 S3,5
C0.1364 Ba1 Cu1.0623 O2.3318,15
Co2 Fe36 O60 Sr4,20
Ba4 Eu1 O12 Ru3,20
Cd0.5 Cu0.25 Ga0.125 In0.125 Te1,2
Gd1 Ge2 Rh2,3
Ag2 S3 Te1,6
Ga5 Nd4 Rh9,7
Mn2 Si0.3 Zr0.7,3
Cu3 Ge4 K2 O12,8
Cu0.997 Tl0.003,1
Mn2 O6 Rb6,7
Mg0.06 Pb0.94 Se1,2
H6 O9 S1 Tl1 V1,18
Eu2 O7 Se2,5
C1 Ba3 Lu2 O8,8
B4 Eu1 Ir4,3
Al6 Ca8.5 Na1 O18,18
Cl4 Cs2 Hg1,6
Fe10.7 Mo1.3 Y1,4
Ge13 Os4 Pr3,4
Cl6 Hf1 Se4,5
Eu1 Mn1 O3,4
Ag0.56 Eu1 Ge1.44,2
Ba2 Ca1.46 Cu2 O6.9 Tl1.54,7
Ba0.774 K0.226 S3 V1,4
Co0.18 Li1 Mg0.02 Mn0.3 Ni0.5 O2,3
Mo6 Pr1 S8,4
Cu0.4 Hf5 Sn3.6,4
Te3 Tm0.5 U0.5,4
Pd2 Si2 Y1,3
B1 Fe12 Mn2 Pr2,9
Ba2 Cu1 Hg0.9 O5.33 Re0.1,8
Ca1 F6 Sn2,9
Co1 F6 Sn1,3
Fe1 Se0.3 Te0.7,2
Al1.05 B1 Fe0.015 Mg0.92 O4,6
Na11 O16 U5,8
H1.98 Al4 Ca0.922 Li0.452 O12 Si2,20
B8 Mn2 Ru18 Ti9,12
Al6.9 Ba8 Si39.1,5
Ba4 Ga8.05 Ge14.95,5
Cr1 I6 Tl4,5
Ca0.5 La0.2 O3 Sr0.2 Ti1,4
C8 H14 Mn1 N2 O6,16
Bi1 O11 Sr2 V3,17
O12 Pb3 Sr5 Zn1,7
Ga5 Pd1,3
F1 Gd1 Na1 Nb1 O6 Ti1,4
Nb1.06 S2,4
B2 Ge1 Mo5,4
B1 Pd3 Sm1,3
K3 Nb10 Nd1 O30 Sr2,9
Gd3 O7 Ta1,2
H5.2 N1.2 O8.8 P2 Zn3,11
C5 H66 Fe6 Ge3 N5 O110 W24,20
Ca5 O12 P0.4 S0.8 Si1.8,12
Ag5.4 Ba8 Si40.6,5
Bi0.5 O7 Pr1.5 Ru2,4
Co1 Fe2 Se4,4
Cd6 K1 O24 P7,20
Hg3 Na2 S4,5
As0.26 In1.72 S3,4
In1 Ni5.73 Se2,5
Fe1 Ga2 Hf6,4
Bi2 O9 Sr1 Ta2,8
O8 Sb3 Sm8,10
Co1 O2.81 Sr0.9 Tm0.1,9
Ge1.85 Ho1,6
Cs2 O9 P2 U1,12
Ba6 Li1 Nb4 O18 Ti1,10
Ca2.83 F2 Na0.53 O7 Si2 Ti0.49 Zr0.14,16
Mg1 Mn1 O3,3
C2 Sc1,2
As41 Fe57.5 La12,20
Bi1.92 Ce2 O2 S4,5
C0.016 H0.984 Li1,2
F6 K2 Re1,3
P2 Rh2 Sr1,3
Cs1 Eu2 O15 Ta5,9
Au4.7 Sn2.3 Tb2,8
Bi2 Ce1 Ni0.8,4
In1 Rh1,2
H23 B4 N2 Y1,20
Ag0.01 Cu0.99,1
La0.5 Mn1 Nd0.5 O3,4
Li2 O3 Te1,6
Fe1 Sb1.8 Te0.2,2
Sn2 Te6 Tl8,4
Cr1 O7 Rb1 V2,7
Br5.01 P16 Si30 Te2.3,5
Ni7 Th4,2
Al1 O3 Pr1,3
Pb0.57 Sb0.29 Se1,2
H4 B1 Fe14 Ho2,12
Al15 Ni10 Th2,10
Co3 In0.6 S2 Sn1.4,4
Ce0.125 Pd0.875,1
Ba1.73 Cu3 Nd1.27 O6.86,7
B0.3 Ni3 P0.7,4
O12 P3 Pb0.5 Th2,10
Cd12 In48 K23 Na8,12
Ca1 Co1 Ir1 La1 O6,6
C3.6 B11.4,4
Ba3 Nb0.996 O8.316 W0.996,7
C12 H36 Ga1 I3 O6 S6,13
Ag0.28 Si1.72 Yb1,2
C18 H39 Na1 O30 U3 Zn1,20
H5 Fe17 Nd2,6
Gd0.005 O1 Zn0.995,2
Ca0.936 F1 Mn0.784 Na1.28 Nb0.124 O8 Si2 Ti0.876,15
Nb1 O6 Sr2 Y1,6
F23 O14 Y17,20
Ca0.37 Cu2 Lu0.63 O6.92 Sr2 Tl0.97,7
Al2.5 Yb1 Zn8.5,5
C10 Au2 Cl8 S8,9
As3 Mg4 Na1 O12,8
As1.33 Ba1 Ni2 O8 V0.67,5
Ca10 F2 O24 P5.4 V0.6,7
B2 Gd0.5 Rh3.5,3
Ba1 Bi1 La1 Mg1 O5.78,4
C3 B2 Br3 Ce6,8
B4 Rh4 Th1,3
Hf0.87 Ta0.13 V2,2
Cu1 Na5 O6 S1,7
Co1.9 Fe0.1 La1 P2,3
In0.5 Pd1 Ti0.5,2
C3 H10 Br3 N1 Sn1,18
Fe0.8 Li2.4 O8 Ti2.8,5
Ho1 La1 O3,4
Ga1 Mg1 S4 Sc1,6
Al1 Li3 O5 Si1,10
Er1 Os2,3
Br1 Li10 N3,6
H3 Na1 O8 S2 Zn2,17
Pd1 Se1,4
Co6 Ge6 Hf1,5
P4 Rh6 Sc1,5
Al11 La3,6
B5.1 Pd14.9 Th2,8
In2.67 Pt5.33,5
In0.667 O3 Sr1 W0.333,4
Mn3 O6 Te1,5
Pd9 Si2,8
La4 P9 Rh8,12
C1 B36 Si9 Yb2.2,9
C1 Ni2 Ta4,4
F3 Fe0.1 Ga0.05 Sc0.85,2
Nd5 Ni19,9
Bi2 Br1 Te1,4
Ba1.92 Na0.97 Nb5 O15 Pr0.057,11
Ba1 O2.975 Sn0.95 Y0.05,3
C18 Mn13 Tb10,6
Pb2 Pd1,2
Mo1 W1,1
Cd0.1 Se1 Zn0.9,2
Cu0.5 La1.5 Mn0.5 O4 Sr0.5,4
Eu0.375 Li3.5 Mo4 O16 Y1.125,13
Sb0.738 Sn0.013 Te0.321,5
F10 Na4 Sn3,10
Dy1 Ga2 Ni1,3
Ba1.3 Ca0.7 O4 Si1,12
H4 Ca1 Rb2,4
O10 Re3,5
Rh2 Tb1,2
K1 Sb1 Zn1,3
O25 Os0.48 P6 Si4.52,9
Fe0.9 Si1 V2.1,2
Cd2 Sr1,2
Dy1 Ga3 O7 Sr1,6
Mn1 V1 Zr1,5
Ba1 Ga0.25 In0.75 O2.5,3
Dy1 Ga1 Ge5 Mn6,5
Re0.2 Ru1.8 Si2 U1,3
Bi0.7 Dy0.3 Fe1 O3,4
Cu2 Se2 Tl1,3
Mg1 Ni1.6 Zn0.4,5
F1 Mo0.5 Na3 O4 W0.5,7
H4 Cr2 Li2 O9,17
Ga5 Li1 O8,5
Cu2 Mo3 O12 Rb2,20
Hg1 Li2 S4 Si1,6
Ce3 Fe20 Mo3,4
Ca2 Co0.25 O7 Si2 Zn0.75,6
Ba0.99 Ca6 F1 Na0.01 O16 P2.39 Si1 V0.61,9
Fe1 Li0.971 Ni0.029 O4 P1,6
Ba0.4 Ca0.93 Cu2 O7 Pb0.5 Sr1.56 Tl0.61,7
O4 Se1 V1,6
Fe1 In3 O10 Ti2,9
Be6 Mn8 O24 Si6 Te2,5
Mo2 O19 P4 Rb6,16
B4 Fe1 Sc1,6
Br6 F18 K1 Na1 Pb11,7
Er5 In3,3
La3 Pd4 Sn6,13
N1 U1,2
Ca0.33 Cu0.2 La0.67 Mn0.8 O3,4
B2 Ir5 Mg2 Si1,5
Ge1 Te1 U1,3
Ag0.6 Sr1 Zn0.4,2
Au0.825 Ni0.045 Sn0.13,1
Lu1 Zn12,4
Fe0.216 Li0.92 Ni0.864 O2,3
Cs1 Cu1 Se4,6
Fe0.2 Ga0.56 La0.89 Mg0.24 O2.8 Sr0.11,4
La0.75 Mn1 Na0.15 O3 Sm0.1,3
Al1 Pt2 Zr1,3
Ni1 Si4 Ti4,15
Ge1 La3,4
Li8 N2 Te1,6
Cl4 Ga1 K1,6
Bi8 O15 S1,20
Ga6 La1 Pd1,4
Nb1 P1 Zr1,3
Cl6 Cs2 Er1 Na1,4
Ag1 Cd3 F20 Zr3,10
Be2 O8 P2 Sr1,13
Co2 Ga0.932 U2.068,3
Ca1 Zn11,4
Al1.5 Ni0.5 Ti1,3
Hf1 K5 Mo6 O24 Sc1,9
C2 H10 O16 P4 Th1 U1,16
H6 Br1 Na1 O5,13
B1.29 Cs0.85 O5.77 Si1.71,3
C2 Ba2 F3 Gd1 O6,8
Eu8 In3,12
I2 Pr1,3
C2 H20 Mg2 O16,20
Co1 Ho4 Sn8,4
La0.2 Mn0.2 Ni4.8 Y0.8,3
Er0.2 La1.8 O3,3
Ca0.87 Fe0.455 Nb0.49 O7 Th0.13 Ti1.055 Zr1,12
Cu1 Mn1 P1,3
La2 Na2 O9.1 Ru1 Ti2,8
Ag1 Bi2 F12,8
Mn0.25 Sc1 Si1.75,3
Hf2 Ni3 P3,8
Al8 Fe4 Tm1,4
C1.5 Cl3.5 Cu1 O16.5 Pb8 Te2,14
Ba3 Fe1 N3,3
Ca9 O28 Tb1 V7,17
Ca1 Fe0.09 Mg0.91 O6 Si2,6
Bi1 F4 Li1,3
Fe2 O8 Pb0.485 Sr3 Tl0.485,8
Na6 S4 Zn1,5
Ga0.51 Sn0.49 V3,2
Cu2 O7 P2,6
N1 O11.55 Pr4.7 Si3,8
N2 Pr1 Th1,2
Bi0.002 Nb1 O4 Y0.998,4
Ba6 Cu2 Ni1 S16 Sn4,5
Mn3 N0.25 Pt1,3
Cu0.2 Ho0.33 Ni0.8 O3.67 Sr1.67,4
Co0.4 Fe0.6 Ni2 S4,3
Ca0.25 Mn1 O3 Tb0.75,4
Al2.94 Cl2 Ga3.06 Na8 O24 Si6,5
La9 Mn0.5 O26 Si6,7
Co10.78 Cr19.22,5
Al0.5 La9.5 O26 Si5.5,8
Cl20 Cs3 Mn1 Zr7,9
Ba4 Cu6 Dy2 Ni1 O15,16
F2 O1 Se1 Tb2,6
Cu2 S2 Tm1,3
Ba0.98 Eu0.02 O6 P2,9
Co41.77 Sc12 Si30.22,20
Ce0.5 In3 La0.5,2
Fe17.46 Lu1.85,9
Ba2 Ca1.072 Co0.928 F14 Fe2,11
Sn5 Sr3,5
La2.85 Li6.486 Mo0.4 O12 Sr0.15 Zr1.6,5
Ca0.5 Ho1 Te2,3
Nb2 Pd0.813 Se5,9
Pd27.35 Zn99.27,20
Ge2 Li1 Yb1,4
Bi2 O7 Ta1 Y1,4
La6 Pd12.54 Zn4.46,4
Ce1 Ga3 Ni1,3
H12 Mg1 O9 S2,14
Bi1 I3 S2 Sn2,5
Ca4 O9 P2,20
Co7.55 Er2 Fe9.45,6
Cs3 Mo4 O16 P3,5
Lu2 O7 Ti2,5
Sc1 Si1 Tb1,4
Nb2 O7.31 Pb2.31,20
La1 Ni1 Sb1,3
Se1 Yb1,2
Fe2 O6.93 Sr3,6
Co0.66 Nb1.34 O4,2
In1 Yb1,2
As1.335 Ga1.335 Ge1.335,1
In2.27 Ir1 Mg0.73,3
Na1 P5,5
Ba2 S4 Sn1,7
Al3 Be2 F2 K1 Na6 O39 Si15,13
B1 Co4 Fe10 Gd2,9
Cr0.3 Nb0.3 O2 Ti0.4,2
C2 H6 N1 O4.5,19
C4 Cs2 I2 N4 Pt1,7
H3 Cs1 O8 Se1 U1,13
H3 U1,3
Cr0.2 Fe1.6 V0.2,1
Gd1 Pt1 Sb1,3
H8.32 Al0.89 N0.33 O10 P2,20
Bi1.97 Se4 Sr1.06,15
Al0.372 Ca1 F0.372 O4.628 Si1 Ti0.628,6
C2 Ba1 Ce1 F1 O6,8
Ba2 Lu1 O6 Re1,4
Lu6 Zn23,5
B1 Co2 Dy0.1 Fe11.8 Nd1.9 Re0.2,9
Ba0.975 Dy0.025 O3 Ti0.75 Zr0.25,3
Bi3 Cs1 Se5,9
Al0.22 Co1.78 Lu1,2
Mo6 Np1 Se8,4
Li2 O9 S2 V1,7
H4 B5 Na3 O11,20
Cr3 Ga4,8
Al1 B2 La2 Os2,7
Br1 Cu1 S0.64 Se2.36,5
Cu3 K1 Se5 Tm2,7
Mg0.432 Mo1.568 O6.455 Sr3,6
F1 Mg2 O4 P1,9
Ba1 Ca0.875 Mg1 O8 Si2 Sr1.125,6
C1 Dy2 Fe15 Si2,6
Au4.27 Zn8.26,9
Cd0.026 Cu0.974,1
Au10 Ga16 Na5,9
Al2.2 Ca0.2 Cu1.99 Fe1.6 Mg0.64 O24 P0.06 Ti0.2 V5.94,19
Nb2.7 Re3.3,5
Hg2 Th1,2
Co0.5 Fe0.5 O2.83 Sr1,3
Cu1 Eu2 S3,6
C1 Bi1.5 Cu2 O11 Pb0.5 Sr4,10
B6 Co6 Fe6 La1,4
La0.622 Li0.378 O3 Ti1,6
Fe1.2 O4 Ti0.32 Zn1.4 Zr0.08,3
Fe1 Li2 S0.2 Se1.8,3
La0.351 Li0.349 O3 Sr0.3 Ti1,3
Co0.1 Li0.96 Mn0.1 Ni0.81 O2,3
Al1.65 Fe0.35 Zr1,2
Fe2 K1.98 Na3.92 O5,6
Fe2.5 Ni1.5 Sb11.6 Sm0.31,3
Ce1 Fe2,2
Co0.875 Se1,2
Eu1 O12 P3 Sr3,4
H1.64 F2 K1.84 N0.16 O12 P3 Ti2,17
Br2 Cu3 Mo8 O23,20
Ba8.04 Fe3.2 Lu2.12 O24 U2.68,4
Gd1 Ir2,2
Ru1.84 Si6.67 U3,8
Ba1 Gd2 Mn2 O7,8
Li1 Mn2 O3.984,3
B2 Ge1 Ni5 O10,10
Pb1 Pr2 Se8 Si2,4
Ca1 In2 Ir1,6
Ag2.07 As1 Mo3 Na0.93 O13,20
La0.99 Mn0.2 O3 V0.79,4
Ba2 Ca0.05 Cu3 O6.915 Y0.95,9
Co0.2 Fe0.8 La0.4 O3 Sr0.6,3
H5 O8 P2 Tl1,9
C0.2 Ce2 Ru4 Si3.8,3
O2 Th0.8 U0.2,2
Cr0.7 La1 Mn0.3 O3,4
O4 P1 Sc0.96 Y0.04,3
H1 Al2 B3 O8,9
La1 Ni2.95 Zn2.05,3
B4 Ga3 Nd1 O12,7
Li0.667 Mn0.667 Ni0.333 O2,5
Cl4 Hf1 O16,20
Er0.55 Fe2 Ho0.45,2
Cl4 F5 N1 Te1 W1,12
C1 H6 Cl3 N3 Ni1,5
H2 Cu1 O5 S1,10
Al0.25 Dy0.333 Fe0.417,3
Co11 Ho1 Ti1,4
Mo3 Rb1 S3,3
La1 O11 Sr2 Ta3,8
Nb1 O6 P1 Tl2,14
Fe1 Ga2 O4,3
I6 O18 Sn1 Sr1,6
Ag6 Hg1 I2 P20,17
Al2 Ce0.4 Eu0.6,2
Cl0.25 Cr3 K0.25 O7 Si2,8
Cs1 F2 I1 O2,6
Br6 Hg3 Se2 Zr1,7
Al1 Mn1 Pu1,3
Ni1.98 Sn1 Ti1,3
H14 Al4 Ba2 O27 Si6,15
Ag0.8 Si0.2,1
Bi0.002 Lu0.998 Nb1 O4,4
Ag4.021 S8 Zr3,6
Ca0.26 La0.7 Mn1 Na0.04 O3,3
Ga0.52 Mo2 S4,5
Mn0.8 Ni0.2 Se1,2
B17 F27,20
Ba8 Cl34 Eu7,10
H7 N1 O8 P2 Zn1,19
Cd20 Pr1 Pt2,5
Ni1 Te2,2
Ba0.5 Co1 La0.5 O2.91,3
Al8 Fe5 Si9 U6,11
Co1 O6 Sr2 Ta1,4
Fe1.742 Mg0.145 Mn0.113 O4 Si1,6
O6.3 Ru2 Sr3,6
Co3.5 Ni1.5 Th1,3
Ga3 Na2 Sb3,8
Ir7 Sc44,14
Dy1 Fe5,3
Fe0.4 O2.845 Sr1 Ti0.6,3
Ba2 Ca1 Cu2 Hg0.7 O7.8 Tl1.3,7
Be1 Ca1 La2 O5,7
Bi8 La10 O27,10
Ga2 V3,2
Au3 Ho3 Sb4,3
H16 Co1 O10 P2,9
Fe1 Ga1 O3,2
Co0.6 Fe2.4 O4.082,3
Ag1 As1 Mo1 O6,8
H4 Na2 O5 Sn2,20
Cd1.192 Mo3 Na3.616 O12,12
F5 O1 S1 Y3,4
La0.96 Mn1 O2.94,4
Co0.12 Li1.067 Mg0.04 Mn0.133 Ni0.64 O2,3
Al12 In11.58 O48 Si12,12
Rh0.9 Te2,2
B1 Co1 Dy0.1 Fe12.8 Nb0.2 Pr1.9,9
In1.9 Ir3 Mg17.1,14
B2 Gd1 Ir3,4
Ni7.5 O27 Sr12,13
Ba8 Ga17.134 Ge25.595 Sb2.78,5
Cu1 Er4 Ge8,4
C12 H3 Mn3 O12,20
Ca0.6 Gd0.2 Li0.2 Mo1 O4,3
F4 Pb1 Sn1,5
H2 O5 Se1 V1,9
Ca2 Eu3 O14 Sb3,7
Ba1 O3 Ti0.98 Yb0.027,4
Ba3 Ga2 O6,14
Al1 Pd2 Pr1,3
Ag3.65 Bi4.35 Br3.3 S6.7,10
Cr1 Mn1 Ti1,3
Co16.4 Pr2 Zr0.6,6
Ag2 Mn1 O6 Te1,4
Ba1 Cd1 O9 P2 V1,14
Cd1 S4 Y2,4
Al1 Ni1 Ta1,3
H18 Cr1 F6 Fe1 N6,7
C6 Fe1 N6 Ni2,5
Ho0.8 Nd1.2 O7 Zr2,4
H5.56 Al6 Na8 O27.78 Si6,6
Eu1 Ge1 Pd2,3
Ge1 Mn1 O4 Zn1,6
As1 Au1 Na2,3
H2 As3 Cd0.74 Mg2.76 O12,20
B1 Ho1 Pd3,3
C2 B13 Li1,5
Ca0.1 La0.6 Mn1 O3 Sr0.3,3
La0.6 Mn1 O2.5 Sr0.4,8
H8.62 Fe3 K0.1 O14.86 S2,7
Ce2 K4 Nb10 O30,9
Ag0.5 Pd0.5 Yb1,2
F7.1 K6 O15 Ta7.05,11
H2 Bi2.5 K2.5 O14 Ti4,14
Be17.48 Fe1.52,8
Ge1 Si1 Th1,2
Ag13.02 Al7.98 Eu3,6
C4 Dy4 Ni13,9
O6 Pd1.25 Sr3.75,4
Bi1 La2 O1.4,3
H24 Ca1 Cl6 Mg2 O12,9
Na4 O5 W1,11
C4 B25 Mg1.2,12
Eu3 Rh4 Sn13,4
La0.3 Nb1.7 S3,10
Ba1.23 Cu2.999 Gd0.926 La0.802 O7.4,7
C3 Eu1 Na3 O9,12
Ga2 K2 Na4 O6,6
Ba14 Ca1 N6 Na21,17
H1 Mn2 O5 V1,15
Ce0.7 Cu2.75 O8.71 Sr2 W0.25 Y1.3,8
La2.6 Ni2 O9 Sr1.4 Tl1,8
Cu4 Si4 Tm3,5
Co0.95 Li1 Mg0.05 O2,3
Al6 Au1 Si4 Tb2,7
Cd1 Cu4 Yb1,3
Al1 Ge1 O5 Y1,7
Cd0.2 Fe1 La0.8 O2.982,4
H12 Mn1 N8 O15,20
Ni3 O8 P2,7
Cl6 Cs2 Eu1 K1,4
Rh3 Sm2 Sn5,10
Pu0.4 Th0.6,1
La1 Na1 Ni1 O6 W1,8
Al2 Pr1 Si2,3
Ba1 Mg1 O4 Si1,9
C0.237 N0.458 Sm1,2
Ce0.5 Cu2 Gd1.5 O9.9 Ru1 Sr2,8
Cu1 Er1 Tl1,2
Lu5 Sb3,6
S1 Si1 Th1,3
H3 Al6 B3 Li1.152 Mn1.848 Na0.754 O31 Si6,14
In1 Pd2 Zr2,4
Cu1.15 Ga0.79 Y1,2
Ca1 Cd2 Pd1,3
Bi0.8 Ca0.2 Fe0.9 Nb0.1 O3,3
Ba1 Mn1 O2.99,5
Nb5 P4 Pd4,4
Ce0.5 Cu2 Nb1 O10 Pr1.5 Sr2,8
Fe11.435 La1 Si1.565,3
O12 P3 Sc0.94 Sm0.06 Sr3,5
H3 As4 O12 Rb1,11
Ge1 Mn1 O6 Te1,4
Ca1.905 Eu0.095 F1 Na1 O10 Si4,20
C0.67 H0.33 Zr1,2
Pr3 Se4,2
Al3 Ca1 O7 Pr1,6
Li0.89 Mn2.11 O9 Sr4,13
Ba2 Co1.38 O5.4 Sb0.62,6
La6 Sb15 Zn1,9
Cr0.5 K2 Mo1.5 O8 Pb1,5
C18 Dy10.14 Mn12.86,6
Mo0.666 Ti0.167 Zr0.167,1
C3 H10 Cd1 Cl3 N1,6
Al16 Co7 Ti6,5
Ag1 Ga1 Ho1,2
Lu2 Mn1 S4,3
Al4.283 Fe0.285 O9.721 Si1.348 Ti0.084,7
Ca0.95 La0.05 Mn1 O3,4
Ca1.5 Fe1 La0.5 Mo0.9 O6 W0.1,6
Co40 Si31 Ti13,20
O2.943 Pb0.992 Ti0.984,4
B6 Mn2 Ni21,5
Nd1 Os4 Sb12,3
Er1 Ge2 Rh2,3
C14 H36 F6 Hg1 O12 S8,15
C14 H34 N6 O9 Pt1.5 S4 Tb1,20
Cr1 Lu0.75 O4 Y0.25,3
Ag1 Ce3 Ge1 S7,6
